TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-02 14:49:24,1770043764731,agencia-crm-saas.vercel.app/contacts,GET,_rsc=1c1h1,304,xq5jm-1770043764731-d2a0aa25910d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/contacts.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,36,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764704,agencia-crm-saas.vercel.app/pipeline,GET,_rsc=1c1h1,304,96tjb-1770043764704-7f57dff0f507,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/pipeline.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,7,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764685,agencia-crm-saas.vercel.app/meetings,GET,_rsc=1c1h1,200,7z2kt-1770043764685-e33ba31b924b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,29,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764655,agencia-crm-saas.vercel.app/tasks,GET,_rsc=1c1h1,304,9gphx-1770043764655-96c75623aba8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/tasks.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764630,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1c1h1,200,tw8ph-1770043764630-90878a7790dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,function,/invoices.segments/_tree.segment.rsc,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,362,iad1,303,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFD8WD5VC1XP0R9QG5FD3FV,eELTA2aUSr7E,1
2026-02-02 14:49:24,1770043764630,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1c1h1,200,tw8ph-1770043764630-90878a7790dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,static,/invoices.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,140,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764618,agencia-crm-saas.vercel.app/team-chat,GET,_rsc=1c1h1,304,96tjb-1770043764618-58c2685400d9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/team-chat.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764586,agencia-crm-saas.vercel.app/lead-scraper,GET,_rsc=1c1h1,304,7z2kt-1770043764586-60d7898560ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/lead-scraper.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,78,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764584,agencia-crm-saas.vercel.app/expenses,GET,_rsc=1c1h1,304,tw8ph-1770043764584-5fb411c32835,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/expenses.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,14,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764572,agencia-crm-saas.vercel.app/settings,GET,_rsc=1c1h1,304,b57pl-1770043764572-75cee5613f8a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,10,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764565,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=1c1h1,304,tw8ph-1770043764565-63970b7c57e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,9,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:24,1770043764177,agencia-crm-saas.vercel.app/meetings,POST,,200,n2kdl-1770043764177-750897550ef7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,cache,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,419,iad1,298,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFD8VGWYFPZZD78X5YZYK4Z,eELTA2aUSr7E,1
2026-02-02 14:49:24,1770043764177,agencia-crm-saas.vercel.app/meetings,POST,,200,n2kdl-1770043764177-750897550ef7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,546,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:21,1770043761247,agencia-crm-saas.vercel.app/meetings,POST,,200,xq5jm-1770043761247-3dfef3aa01e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,cache,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1195,iad1,294,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFD8RS3BD23A79A1C6QRE3H,eELTA2aUSr7E,1
2026-02-02 14:49:21,1770043761247,agencia-crm-saas.vercel.app/meetings,POST,,200,xq5jm-1770043761247-3dfef3aa01e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1662,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:49:21,1770043761149,agencia-crm-saas.vercel.app/manifest.webmanifest,GET,,200,nq7th-1770043761149-dfa02b1aaa16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/manifest.webmanifest,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,293,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:45:08,1770043508927,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043508837-cd1ca89a4980,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Iniciando sincronización global de emails via IMAP...,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:45:20,1770043520089,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043508837-cd1ca89a4980,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Sincronización completada. 0 correos nuevos notificados.,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:45:08,1770043508837,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043508837-cd1ca89a4980,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11178,iad1,317,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFD1252R3XH2VVQZ135G98K,DZSQWk8OEspD,1
2026-02-02 14:40:08,1770043208826,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043208581-83123b37e1da,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Iniciando sincronización global de emails via IMAP...,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:40:19,1770043219924,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043208581-83123b37e1da,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Sincronización completada. 0 correos nuevos notificados.,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:40:08,1770043208581,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,bnk8z-1770043208581-83123b37e1da,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11129,iad1,316,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCQX29PWHDAVSA3RP4D190,DZSQWk8OEspD,1
2026-02-02 14:37:04,1770043024030,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=8j4j4,304,2vrh9-1770043024030-9b529e9749b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/!KG1haW4p/dashboard/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,6,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:04,1770043024026,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=jc7y3,304,gfs48-1770043024026-742c4b050682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/!KG1haW4p/dashboard.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,9,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023991,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=14yts,304,gfs48-1770043023991-85702efc0618,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023984,agencia-crm-saas.vercel.app/pipeline,GET,_rsc=1c3ys,304,2vrh9-1770043023984-a305d14ee530,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/pipeline.segments/!KG1haW4p/pipeline/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023982,agencia-crm-saas.vercel.app/pipeline,GET,_rsc=zu5sb,304,gfs48-1770043023982-6ab334acd46f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/pipeline.segments/!KG1haW4p/pipeline.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,8,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023980,agencia-crm-saas.vercel.app/pipeline,GET,_rsc=14yts,304,2vrh9-1770043023980-0114d5e4dbc8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/pipeline.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,3,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023949,agencia-crm-saas.vercel.app/contacts,GET,_rsc=du8fk,304,2vrh9-1770043023949-89cb1a1dbda7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/contacts.segments/!KG1haW4p/contacts/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023944,agencia-crm-saas.vercel.app/contacts,GET,_rsc=sr4gp,304,2vrh9-1770043023944-2dc1d4f1df70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/contacts.segments/!KG1haW4p/contacts.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023942,agencia-crm-saas.vercel.app/contacts,GET,_rsc=14yts,304,gfs48-1770043023942-a897e9555746,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/contacts.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023892,agencia-crm-saas.vercel.app/tasks,GET,_rsc=f08kr,304,gfs48-1770043023892-7da27d706df2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/tasks.segments/!KG1haW4p/tasks.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023892,agencia-crm-saas.vercel.app/tasks,GET,_rsc=bnann,304,2vrh9-1770043023892-2c1e86a40914,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/tasks.segments/!KG1haW4p/tasks/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023890,agencia-crm-saas.vercel.app/tasks,GET,_rsc=14yts,304,lpmtr-1770043023890-589bca723241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/tasks.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023886,agencia-crm-saas.vercel.app/icon.png,GET,b4076698f618dbc1,304,2vrh9-1770043023886-2340539c79bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/icon.png,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023840,agencia-crm-saas.vercel.app/invoices,GET,_rsc=2oduw,200,qh8hj-1770043023840-a89d296dfa59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,function,/invoices.segments/!KG1haW4p/invoices/__PAGE__.segment.rsc,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1099,iad1,291,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCJ8Q2FZ826X1MYGTSGZDX,YO76wJJo5j1k,1
2026-02-02 14:37:03,1770043023840,agencia-crm-saas.vercel.app/invoices,GET,_rsc=2oduw,200,qh8hj-1770043023840-a89d296dfa59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,static,/invoices.segments/!KG1haW4p/invoices/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023827,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1xng9,200,f29xb-1770043023827-59ae2bbc724f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,function,/invoices.segments/!KG1haW4p/invoices.segment.rsc,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1435,iad1,292,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCJ8QXYEM5DJYZZHWGVAVV,7qvmBGIaqVhN,1
2026-02-02 14:37:03,1770043023827,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1xng9,200,f29xb-1770043023827-59ae2bbc724f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,static,/invoices.segments/!KG1haW4p/invoices.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023790,agencia-crm-saas.vercel.app/invoices,GET,_rsc=14yts,200,5jk2d-1770043023790-5942985e3fd4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,function,/invoices.segments/_head.segment.rsc,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1273,iad1,288,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCJ8NHFXX3FSPP3PZYCSZJ,i0Yve8me8i2M,1
2026-02-02 14:37:03,1770043023790,agencia-crm-saas.vercel.app/invoices,GET,_rsc=14yts,200,5jk2d-1770043023790-5942985e3fd4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,static,/invoices.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023749,agencia-crm-saas.vercel.app/team-chat,GET,_rsc=1wnj2,304,5jk2d-1770043023749-3fcf7335e74c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/team-chat.segments/!KG1haW4p/team-chat/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,9,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023710,agencia-crm-saas.vercel.app/team-chat,GET,_rsc=idjab,304,2vrh9-1770043023710-40935ab6364e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/team-chat.segments/!KG1haW4p/team-chat.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,6,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023674,agencia-crm-saas.vercel.app/team-chat,GET,_rsc=14yts,304,dbk86-1770043023674-49ed230c8992,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/team-chat.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,6,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023674,agencia-crm-saas.vercel.app/meetings,GET,_rsc=1q2d0,200,9gphx-1770043023674-178a26fc7d9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings.segments/!KG1haW4p/meetings/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,162,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
